Event Type,C2S ID,Source IP,Source Port(s),Destination IP,Destination Port(s),Start Time,Stop Time
post-phishing c2 + tcp control channel exfil explo,44199,172.28.128.21,0,44.239.223.135,443,11/5/2009 7:49,11/5/2009 7:49
ddos,50482,1.23.177.16,0,172.28.4.7,80,11/5/2009 7:49,11/5/2009 7:53
ddos,50483,1.90.252.36,0,172.28.4.7,80,11/5/2009 7:49,11/5/2009 7:53
ddos,50484,1.101.50.36,0,172.28.4.7,80,11/5/2009 7:49,11/5/2009 7:53
ddos,50485,1.102.195.22,0,172.28.4.7,80,11/5/2009 7:49,11/5/2009 7:53
ddos,50486,1.144.159.30,0,172.28.4.7,80,11/5/2009 7:49,11/5/2009 7:53
ddos,50487,1.181.20.71,0,172.28.4.7,80,11/5/2009 7:50,11/5/2009 7:53
ddos,50488,1.199.49.19,0,172.28.4.7,80,11/5/2009 7:50,11/5/2009 7:53
ddos,50489,1.226.12.37,0,172.28.4.7,80,11/5/2009 7:50,11/5/2009 7:53
ddos,50490,2.66.18.14,0,172.28.4.7,80,11/5/2009 7:50,11/5/2009 7:53
ddos,50491,2.190.156.35,0,172.28.4.7,80,11/5/2009 7:50,11/5/2009 7:53
ddos,50492,2.234.50.12,0,172.28.4.7,80,11/5/2009 7:50,11/5/2009 7:53
ddos,50493,3.1.141.25,0,172.28.4.7,80,11/5/2009 7:50,11/5/2009 7:53
ddos,50494,3.118.53.21,0,172.28.4.7,80,11/5/2009 7:50,11/5/2009 7:53
ddos,50495,3.121.212.34,0,172.28.4.7,80,11/5/2009 7:50,11/5/2009 7:53
ddos,50496,3.194.221.19,0,172.28.4.7,80,11/5/2009 7:50,11/5/2009 7:53
ddos,50497,3.230.71.16,0,172.28.4.7,80,11/5/2009 7:50,11/5/2009 7:53
ddos,50498,4.149.26.80,0,172.28.4.7,80,11/5/2009 7:50,11/5/2009 7:53
ddos,50499,4.220.7.27,0,172.28.4.7,80,11/5/2009 7:50,11/5/2009 7:53
ddos,50500,5.154.248.27,0,172.28.4.7,80,11/5/2009 7:50,11/5/2009 7:53
ddos,50501,5.180.127.39,0,172.28.4.7,80,11/5/2009 7:50,11/5/2009 7:53
ddos,50502,5.189.157.16,0,172.28.4.7,80,11/5/2009 7:50,11/5/2009 7:53
ddos,50503,6.9.39.78,0,172.28.4.7,80,11/5/2009 7:50,11/5/2009 7:53
ddos,50504,6.24.147.26,0,172.28.4.7,80,11/5/2009 7:50,11/5/2009 7:53
ddos,50505,6.56.181.16,0,172.28.4.7,80,11/5/2009 7:50,11/5/2009 7:53
ddos,50506,6.73.219.34,0,172.28.4.7,80,11/5/2009 7:50,11/5/2009 7:53
ddos,50507,6.108.61.62,0,172.28.4.7,80,11/5/2009 7:50,11/5/2009 7:53
ddos,50508,6.114.72.11,0,172.28.4.7,80,11/5/2009 7:50,11/5/2009 7:53
ddos,50509,6.148.44.38,0,172.28.4.7,80,11/5/2009 7:50,11/5/2009 7:53
ddos,50510,6.166.35.36,0,172.28.4.7,80,11/5/2009 7:50,11/5/2009 7:53
ddos,50511,6.216.54.23,0,172.28.4.7,80,11/5/2009 7:50,11/5/2009 7:53
ddos,50512,6.223.43.24,0,172.28.4.7,80,11/5/2009 7:50,11/5/2009 7:53
ddos,50513,6.231.114.20,0,172.28.4.7,80,11/5/2009 7:50,11/5/2009 7:53
ddos,50514,7.12.133.14,0,172.28.4.7,80,11/5/2009 7:50,11/5/2009 7:53
ddos,50515,7.64.14.33,0,172.28.4.7,80,11/5/2009 7:50,11/5/2009 7:53
ddos,50516,7.122.229.21,0,172.28.4.7,80,11/5/2009 7:50,11/5/2009 7:53
ddos,50517,7.139.86.72,0,172.28.4.7,80,11/5/2009 7:50,11/5/2009 7:53
ddos,50518,8.35.39.15,0,172.28.4.7,80,11/5/2009 7:50,11/5/2009 7:53
ddos,50519,8.47.167.19,0,172.28.4.7,80,11/5/2009 7:50,11/5/2009 7:53
ddos,50520,8.70.145.44,0,172.28.4.7,80,11/5/2009 7:50,11/5/2009 7:53
ddos,50521,8.141.153.31,0,172.28.4.7,80,11/5/2009 7:50,11/5/2009 7:53
ddos,50522,8.157.132.13,0,172.28.4.7,80,11/5/2009 7:50,11/5/2009 7:53
ddos,50523,8.178.210.61,0,172.28.4.7,80,11/5/2009 7:50,11/5/2009 7:53
ddos,50524,8.179.82.34,0,172.28.4.7,80,11/5/2009 7:50,11/5/2009 7:53
ddos,50525,8.199.76.40,0,172.28.4.7,80,11/5/2009 7:50,11/5/2009 7:53
ddos,50526,8.208.147.15,0,172.28.4.7,80,11/5/2009 7:50,11/5/2009 7:53
ddos,50527,9.81.41.34,0,172.28.4.7,80,11/5/2009 7:50,11/5/2009 7:53
ddos,50528,9.88.143.31,0,172.28.4.7,80,11/5/2009 7:50,11/5/2009 7:53
ddos,50529,9.182.182.14,0,172.28.4.7,80,11/5/2009 7:50,11/5/2009 7:53
ddos,50530,9.196.194.32,0,172.28.4.7,80,11/5/2009 7:50,11/5/2009 7:53
ddos,50531,9.248.204.55,0,172.28.4.7,80,11/5/2009 7:50,11/5/2009 7:53
ddos,50532,11.6.70.13,0,172.28.4.7,80,11/5/2009 7:50,11/5/2009 7:53
ddos,50533,11.88.142.12,0,172.28.4.7,80,11/5/2009 7:50,11/5/2009 7:53
ddos,50534,11.134.54.38,0,172.28.4.7,80,11/5/2009 7:50,11/5/2009 7:53
ddos,50535,11.202.138.30,0,172.28.4.7,80,11/5/2009 7:50,11/5/2009 7:54
ddos,50536,11.220.46.14,0,172.28.4.7,80,11/5/2009 7:50,11/5/2009 7:54
ddos,50537,11.239.103.20,0,172.28.4.7,80,11/5/2009 7:50,11/5/2009 7:54
ddos,50539,19.202.221.71,0,172.28.4.7,80,11/5/2009 7:50,11/5/2009 7:52
ddos,50541,11.247.62.26,0,172.28.4.7,80,11/5/2009 7:50,11/5/2009 7:54
ddos,50542,12.1.248.28,0,172.28.4.7,80,11/5/2009 7:50,11/5/2009 7:54
ddos,50543,12.12.84.37,0,172.28.4.7,80,11/5/2009 7:50,11/5/2009 7:54
ddos,50544,12.17.231.15,0,172.28.4.7,80,11/5/2009 7:50,11/5/2009 7:54
ddos,50545,12.27.5.69,0,172.28.4.7,80,11/5/2009 7:50,11/5/2009 7:54
ddos,50546,14.51.154.31,0,172.28.4.7,80,11/5/2009 7:50,11/5/2009 7:54
ddos,50547,14.52.155.19,0,172.28.4.7,80,11/5/2009 7:50,11/5/2009 7:54
ddos,50548,14.81.203.35,0,172.28.4.7,80,11/5/2009 7:50,11/5/2009 7:54
ddos,50549,14.90.67.18,0,172.28.4.7,80,11/5/2009 7:50,11/5/2009 7:54
ddos,50550,14.105.10.36,0,172.28.4.7,80,11/5/2009 7:51,11/5/2009 7:54
ddos,50551,14.115.75.28,0,172.28.4.7,80,11/5/2009 7:51,11/5/2009 7:54
ddos,50552,14.221.228.15,0,172.28.4.7,80,11/5/2009 7:51,11/5/2009 7:54
ddos,50553,15.56.132.39,0,172.28.4.7,80,11/5/2009 7:51,11/5/2009 7:54
ddos,50554,15.149.56.11,0,172.28.4.7,80,11/5/2009 7:51,11/5/2009 7:54
ddos,50555,15.174.249.16,0,172.28.4.7,80,11/5/2009 7:51,11/5/2009 7:54
ddos,50556,15.178.251.26,0,172.28.4.7,80,11/5/2009 7:51,11/5/2009 7:54
ddos,50557,15.184.166.14,0,172.28.4.7,80,11/5/2009 7:51,11/5/2009 7:54
ddos,50558,15.185.49.16,0,172.28.4.7,80,11/5/2009 7:51,11/5/2009 7:54
ddos,50559,15.231.243.19,0,172.28.4.7,80,11/5/2009 7:51,11/5/2009 7:54
ddos,50560,16.5.197.28,0,172.28.4.7,80,11/5/2009 7:51,11/5/2009 7:54
ddos,50561,16.16.174.14,0,172.28.4.7,80,11/5/2009 7:51,11/5/2009 7:54
ddos,50562,16.19.124.18,0,172.28.4.7,80,11/5/2009 7:51,11/5/2009 7:54
ddos,50563,16.98.115.22,0,172.28.4.7,80,11/5/2009 7:51,11/5/2009 7:54
ddos,50564,16.141.168.14,0,172.28.4.7,80,11/5/2009 7:51,11/5/2009 7:54
ddos,50565,16.161.221.15,0,172.28.4.7,80,11/5/2009 7:51,11/5/2009 7:54
ddos,50566,16.199.43.11,0,172.28.4.7,80,11/5/2009 7:51,11/5/2009 7:54
ddos,50567,16.225.81.18,0,172.28.4.7,80,11/5/2009 7:51,11/5/2009 7:54
ddos,50568,16.231.228.19,0,172.28.4.7,80,11/5/2009 7:51,11/5/2009 7:54
ddos,50569,16.244.78.44,0,172.28.4.7,80,11/5/2009 7:51,11/5/2009 7:54
ddos,50570,17.59.230.16,0,172.28.4.7,80,11/5/2009 7:51,11/5/2009 7:54
ddos,50571,17.73.109.30,0,172.28.4.7,80,11/5/2009 7:51,11/5/2009 7:54
ddos,50572,17.163.65.12,0,172.28.4.7,80,11/5/2009 7:51,11/5/2009 7:54
ddos,50573,17.202.87.37,0,172.28.4.7,80,11/5/2009 7:51,11/5/2009 7:54
ddos,50574,17.241.216.32,0,172.28.4.7,80,11/5/2009 7:51,11/5/2009 7:54
ddos,50575,17.246.169.62,0,172.28.4.7,80,11/5/2009 7:51,11/5/2009 7:54
ddos,50576,18.177.218.56,0,172.28.4.7,80,11/5/2009 7:51,11/5/2009 7:54
ddos,50577,19.14.122.18,0,172.28.4.7,80,11/5/2009 7:51,11/5/2009 7:54
ddos,50578,19.16.150.31,0,172.28.4.7,80,11/5/2009 7:51,11/5/2009 7:54
ddos,50580,19.214.138.15,0,172.28.4.7,80,11/5/2009 7:51,11/5/2009 7:54
ddos,50581,20.17.228.67,0,172.28.4.7,80,11/5/2009 7:51,11/5/2009 7:54
ddos,50582,20.18.5.11,0,172.28.4.7,80,11/5/2009 7:51,11/5/2009 7:54
ddos,50583,20.21.128.24,0,172.28.4.7,80,11/5/2009 7:51,11/5/2009 7:54
ddos,50584,20.38.7.15,0,172.28.4.7,80,11/5/2009 7:51,11/5/2009 7:54
ddos,50585,120.5.53.166,0,172.28.4.7,80,11/5/2009 7:52,11/5/2009 7:54
spambot client compromise,50586,201.89.32.16,80,172.28.12.167,47883,11/5/2009 7:55,11/5/2009 7:55
spambot malicious download,50587,68.91.226.37,80,172.28.12.167,53895,11/5/2009 7:56,11/5/2009 8:11
spambot client compromise,50588,201.89.32.16,80,172.28.12.45,36581,11/5/2009 7:56,11/5/2009 7:56
spam bot,50589,172.28.12.167,0,77.91.104.22,80,11/5/2009 7:56,11/5/2009 7:56
spambot malicious download,50590,68.91.226.37,80,172.28.12.45,59020,11/5/2009 7:56,11/5/2009 8:11
spam bot,50591,172.28.12.167,0,66.200.1.1,25,11/5/2009 7:56,11/5/2009 8:11
spam bot,50592,172.28.12.167,0,64.180.1.1,25,11/5/2009 7:56,11/5/2009 8:11
spam bot,50593,172.28.12.167,0,24.145.1.1,25,11/5/2009 7:56,11/5/2009 8:11
spam bot,50594,172.28.12.167,0,70.98.1.1,25,11/5/2009 7:56,11/5/2009 8:11
spam bot,50595,172.28.12.45,0,77.91.104.22,80,11/5/2009 7:56,11/5/2009 7:56
spambot client compromise,50596,201.89.32.16,80,172.28.128.218,43102,11/5/2009 7:56,11/5/2009 7:56
spam bot,50597,172.28.12.45,0,66.200.1.1,25,11/5/2009 7:56,11/5/2009 8:12
spam bot,50598,172.28.12.45,0,64.180.1.1,25,11/5/2009 7:56,11/5/2009 8:12
spam bot,50599,172.28.12.45,0,24.145.1.1,25,11/5/2009 7:56,11/5/2009 8:12
spam bot,50600,172.28.12.45,0,70.98.1.1,25,11/5/2009 7:56,11/5/2009 8:12
spambot malicious download,50601,68.91.226.37,80,172.28.128.218,38938,11/5/2009 7:56,11/5/2009 8:12
spambot client compromise,50602,201.89.32.16,80,172.28.133.166,60465,11/5/2009 7:56,11/5/2009 7:56
spambot malicious download,50603,68.91.226.37,80,172.28.133.166,55503,11/5/2009 7:56,11/5/2009 8:12
spam bot,50604,172.28.128.218,0,77.91.104.22,80,11/5/2009 7:56,11/5/2009 7:56
spambot client compromise,50605,201.89.32.16,80,172.28.133.17,52534,11/5/2009 7:56,11/5/2009 7:56
spam bot,50606,172.28.133.166,0,77.91.104.22,80,11/5/2009 7:57,11/5/2009 7:57
spambot client compromise,50607,201.89.32.16,80,172.28.15.104,50686,11/5/2009 7:57,11/5/2009 7:57
spambot malicious download,50608,68.91.226.37,80,172.28.133.17,49923,11/5/2009 7:57,11/5/2009 8:12
spam bot,50609,172.28.128.218,0,66.200.1.1,25,11/5/2009 7:57,11/5/2009 7:59
spam bot,50610,172.28.128.218,0,64.180.1.1,25,11/5/2009 7:57,11/5/2009 7:59
spam bot,50611,172.28.128.218,0,24.145.1.1,25,11/5/2009 7:57,11/5/2009 7:59
spam bot,50612,172.28.128.218,0,70.98.1.1,25,11/5/2009 7:57,11/5/2009 7:59
spambot malicious download,50613,68.91.226.37,80,172.28.15.104,52770,11/5/2009 7:57,11/5/2009 8:12
spam bot,50614,172.28.133.17,0,77.91.104.22,80,11/5/2009 7:57,11/5/2009 7:57
spam bot,50615,172.28.133.166,0,66.200.1.1,25,11/5/2009 7:57,11/5/2009 8:12
spam bot,50616,172.28.133.166,0,64.180.1.1,25,11/5/2009 7:57,11/5/2009 8:12
spam bot,50617,172.28.133.166,0,24.145.1.1,25,11/5/2009 7:57,11/5/2009 8:12
spam bot,50618,172.28.133.166,0,70.98.1.1,25,11/5/2009 7:57,11/5/2009 8:12
spambot client compromise,50619,201.89.32.16,80,172.28.16.39,40319,11/5/2009 7:57,11/5/2009 7:57
spam bot,50620,172.28.15.104,0,77.91.104.22,80,11/5/2009 7:57,11/5/2009 7:57
spam bot,50621,172.28.133.17,0,66.200.1.1,25,11/5/2009 7:57,11/5/2009 8:12
spam bot,50622,172.28.133.17,0,64.180.1.1,25,11/5/2009 7:57,11/5/2009 8:12
spam bot,50623,172.28.133.17,0,24.145.1.1,25,11/5/2009 7:57,11/5/2009 8:12
spam bot,50624,172.28.133.17,0,70.98.1.1,25,11/5/2009 7:57,11/5/2009 8:12
spambot malicious download,50625,68.91.226.37,80,172.28.16.39,50668,11/5/2009 7:57,11/5/2009 8:12
spambot client compromise,50626,201.89.32.16,80,172.28.198.83,46553,11/5/2009 7:57,11/5/2009 7:57
spam bot,50627,172.28.15.104,0,66.200.1.1,25,11/5/2009 7:57,11/5/2009 8:00
spam bot,50628,172.28.15.104,0,64.180.1.1,25,11/5/2009 7:57,11/5/2009 8:00
spam bot,50629,172.28.15.104,0,24.145.1.1,25,11/5/2009 7:57,11/5/2009 8:00
spam bot,50630,172.28.15.104,0,70.98.1.1,25,11/5/2009 7:57,11/5/2009 8:00
spam bot,50631,172.28.16.39,0,77.91.104.22,80,11/5/2009 7:57,11/5/2009 7:57
spambot malicious download,50632,68.91.226.37,80,172.28.198.83,59711,11/5/2009 7:57,11/5/2009 8:13
spambot client compromise,50633,201.89.32.16,80,172.28.211.200,58940,11/5/2009 7:57,11/5/2009 7:57
spam bot,50634,172.28.198.83,0,77.91.104.22,80,11/5/2009 7:57,11/5/2009 7:57
spam bot,50635,172.28.16.39,0,66.200.1.1,25,11/5/2009 7:57,11/5/2009 8:13
spam bot,50636,172.28.16.39,0,64.180.1.1,25,11/5/2009 7:57,11/5/2009 8:13
spam bot,50637,172.28.16.39,0,24.145.1.1,25,11/5/2009 7:57,11/5/2009 8:13
spam bot,50638,172.28.16.39,0,70.98.1.1,25,11/5/2009 7:57,11/5/2009 8:13
spambot malicious download,50639,68.91.226.37,80,172.28.211.200,58066,11/5/2009 7:57,11/5/2009 8:13
spam bot,50640,172.28.198.83,0,66.200.1.1,25,11/5/2009 7:58,11/5/2009 8:13
spam bot,50641,172.28.198.83,0,64.180.1.1,25,11/5/2009 7:58,11/5/2009 8:13
spam bot,50642,172.28.198.83,0,24.145.1.1,25,11/5/2009 7:58,11/5/2009 8:13
spam bot,50643,172.28.198.83,0,70.98.1.1,25,11/5/2009 7:58,11/5/2009 8:13
spam bot,50644,172.28.211.200,0,77.91.104.22,80,11/5/2009 7:58,11/5/2009 7:58
spambot client compromise,50645,201.89.32.16,80,172.28.218.87,51171,11/5/2009 7:58,11/5/2009 7:58
spambot malicious download,50646,68.91.226.37,80,172.28.218.87,36810,11/5/2009 7:58,11/5/2009 8:13
spam bot,50647,172.28.211.200,0,66.200.1.1,25,11/5/2009 7:58,11/5/2009 8:13
spam bot,50648,172.28.211.200,0,64.180.1.1,25,11/5/2009 7:58,11/5/2009 8:13
spam bot,50649,172.28.211.200,0,24.145.1.1,25,11/5/2009 7:58,11/5/2009 8:13
spam bot,50650,172.28.211.200,0,70.98.1.1,25,11/5/2009 7:58,11/5/2009 8:13
spam bot,50651,172.28.218.87,0,77.91.104.22,80,11/5/2009 7:58,11/5/2009 7:58
spambot client compromise,50652,201.89.32.16,80,172.28.27.162,51736,11/5/2009 7:58,11/5/2009 7:58
spam bot,50653,172.28.218.87,0,66.200.1.1,25,11/5/2009 7:58,11/5/2009 8:02
spam bot,50654,172.28.218.87,0,64.180.1.1,25,11/5/2009 7:58,11/5/2009 8:02
spam bot,50655,172.28.218.87,0,24.145.1.1,25,11/5/2009 7:58,11/5/2009 8:02
spam bot,50656,172.28.218.87,0,70.98.1.1,25,11/5/2009 7:58,11/5/2009 8:02
spambot malicious download,50657,68.91.226.37,80,172.28.27.162,33611,11/5/2009 7:58,11/5/2009 8:14
spambot client compromise,50658,201.89.32.16,80,172.28.6.47,48443,11/5/2009 7:58,11/5/2009 7:58
spambot malicious download,50659,68.91.226.37,80,172.28.6.47,48708,11/5/2009 7:58,11/5/2009 8:14
spam bot,50660,172.28.27.162,0,77.91.104.22,80,11/5/2009 7:58,11/5/2009 7:58
spambot client compromise,50661,201.89.32.16,80,172.28.13.29,52307,11/5/2009 7:58,11/5/2009 7:58
spam bot,50662,172.28.6.47,0,77.91.104.22,80,11/5/2009 7:59,11/5/2009 7:59
spambot malicious download,50663,68.91.226.37,80,172.28.13.29,35984,11/5/2009 7:59,11/5/2009 8:14
spam bot,50664,172.28.27.162,0,66.200.1.1,25,11/5/2009 7:59,11/5/2009 8:14
spam bot,50665,172.28.27.162,0,64.180.1.1,25,11/5/2009 7:59,11/5/2009 8:14
spam bot,50666,172.28.27.162,0,24.145.1.1,25,11/5/2009 7:59,11/5/2009 8:14
spam bot,50667,172.28.27.162,0,70.98.1.1,25,11/5/2009 7:59,11/5/2009 8:14
spambot client compromise,50668,201.89.32.16,80,172.28.3.56,36030,11/5/2009 7:59,11/5/2009 7:59
spam bot,50669,172.28.13.29,0,77.91.104.22,80,11/5/2009 7:59,11/5/2009 7:59
spam bot,50670,172.28.6.47,0,66.200.1.1,25,11/5/2009 7:59,11/5/2009 8:14
spam bot,50671,172.28.6.47,0,64.180.1.1,25,11/5/2009 7:59,11/5/2009 8:14
spam bot,50672,172.28.6.47,0,24.145.1.1,25,11/5/2009 7:59,11/5/2009 8:14
spam bot,50673,172.28.6.47,0,70.98.1.1,25,11/5/2009 7:59,11/5/2009 8:14
spambot malicious download,50674,68.91.226.37,80,172.28.3.56,40019,11/5/2009 7:59,11/5/2009 8:14
spam bot,50675,172.28.13.29,0,66.200.1.1,25,11/5/2009 7:59,11/5/2009 8:14
spam bot,50676,172.28.13.29,0,64.180.1.1,25,11/5/2009 7:59,11/5/2009 8:14
spam bot,50677,172.28.13.29,0,24.145.1.1,25,11/5/2009 7:59,11/5/2009 8:14
spam bot,50678,172.28.13.29,0,70.98.1.1,25,11/5/2009 7:59,11/5/2009 8:14
spam bot,50679,172.28.3.56,0,77.91.104.22,80,11/5/2009 7:59,11/5/2009 7:59
spambot client compromise,50680,201.89.32.16,80,172.28.3.242,33829,11/5/2009 7:59,11/5/2009 7:59
spam bot,50681,172.28.3.56,0,66.200.1.1,25,11/5/2009 7:59,11/5/2009 8:15
spam bot,50682,172.28.3.56,0,64.180.1.1,25,11/5/2009 7:59,11/5/2009 8:15
spam bot,50683,172.28.3.56,0,24.145.1.1,25,11/5/2009 7:59,11/5/2009 8:15
spam bot,50684,172.28.3.56,0,70.98.1.1,25,11/5/2009 7:59,11/5/2009 8:15
spambot malicious download,50685,68.91.226.37,80,172.28.3.242,42069,11/5/2009 7:59,11/5/2009 8:15
spam bot,50686,172.28.3.242,0,77.91.104.22,80,11/5/2009 8:00,11/5/2009 8:00
spam bot,50687,172.28.3.242,0,66.200.1.1,25,11/5/2009 8:00,11/5/2009 8:15
spam bot,50688,172.28.3.242,0,64.180.1.1,25,11/5/2009 8:00,11/5/2009 8:15
spam bot,50689,172.28.3.242,0,24.145.1.1,25,11/5/2009 8:00,11/5/2009 8:15
spam bot,50690,172.28.3.242,0,70.98.1.1,25,11/5/2009 8:00,11/5/2009 8:15
spam bot,50691,172.28.128.218,0,77.91.104.22,80,11/5/2009 8:03,11/5/2009 8:03
spam bot,50692,172.28.128.218,0,66.200.1.1,25,11/5/2009 8:03,11/5/2009 8:18
spam bot,50693,172.28.128.218,0,64.180.1.1,25,11/5/2009 8:03,11/5/2009 8:18
spam bot,50694,172.28.128.218,0,24.145.1.1,25,11/5/2009 8:03,11/5/2009 8:18
spam bot,50695,172.28.128.218,0,70.98.1.1,25,11/5/2009 8:03,11/5/2009 8:18
spam bot,50696,172.28.15.104,0,77.91.104.22,80,11/5/2009 8:04,11/5/2009 8:04
spam bot,50697,172.28.15.104,0,66.200.1.1,25,11/5/2009 8:04,11/5/2009 8:05
spam bot,50698,172.28.15.104,0,64.180.1.1,25,11/5/2009 8:04,11/5/2009 8:05
spam bot,50699,172.28.15.104,0,24.145.1.1,25,11/5/2009 8:04,11/5/2009 8:05
spam bot,50700,172.28.15.104,0,70.98.1.1,25,11/5/2009 8:04,11/5/2009 8:05
ddos,50703,19.202.221.73,0,172.28.4.7,80,11/5/2009 8:06,11/5/2009 8:08
out2in,50704,255.255.255.255,0,255.255.255.255,80,11/5/2009 8:10,11/5/2009 8:16
compromised_server,50705,172.28.151.53,,255.255.255.255,80,11/5/2009 8:10,11/5/2009 8:16
compromised_server,50706,172.28.102.68,,255.255.255.255,80,11/5/2009 8:11,11/5/2009 8:16
compromised_server,50707,172.28.116.175,,255.255.255.255,80,11/5/2009 8:11,11/5/2009 8:16
compromised_server,50708,172.28.103.126,,255.255.255.255,80,11/5/2009 8:11,11/5/2009 8:16
compromised_server,50709,172.28.120.57,,255.255.255.255,80,11/5/2009 8:11,11/5/2009 8:16
compromised_server,50710,172.28.104.143,,255.255.255.255,80,11/5/2009 8:11,11/5/2009 8:16
compromised_server,50711,172.28.104.200,,255.255.255.255,80,11/5/2009 8:11,11/5/2009 8:16
compromised_server,50712,172.28.119.228,,255.255.255.255,80,11/5/2009 8:11,11/5/2009 8:16
compromised_server,50713,172.28.126.109,,255.255.255.255,80,11/5/2009 8:11,11/5/2009 8:16
client compromise,50714,205.63.202.67,80,172.28.1.134,48200,11/5/2009 8:24,11/5/2009 8:24
client compromise,50715,205.63.202.67,80,172.28.1.203,51890,11/5/2009 8:24,11/5/2009 8:24
client compromise,50716,205.63.202.67,80,172.28.129.124,58535,11/5/2009 8:25,11/5/2009 8:25
client compromise,50717,205.63.202.67,80,172.28.133.12,44322,11/5/2009 8:25,11/5/2009 8:25
client compromise,50718,205.63.202.67,80,172.28.133.158,50121,11/5/2009 8:25,11/5/2009 8:25
client compromise,50719,205.63.202.67,80,172.28.133.86,35611,11/5/2009 8:26,11/5/2009 8:26
client compromise,50720,205.63.202.67,80,172.28.195.194,48809,11/5/2009 8:26,11/5/2009 8:26
client compromise,50721,205.63.202.67,80,172.28.198.166,35828,11/5/2009 8:26,11/5/2009 8:26
client compromise,50722,205.63.202.67,80,172.28.20.99,47243,11/5/2009 8:26,11/5/2009 8:26
client compromise,50723,205.63.202.67,80,172.28.4.202,41288,11/5/2009 8:26,11/5/2009 8:26
malware ddos,50724,172.28.133.12,0,152.162.178.254,499,11/5/2009 8:29,11/5/2009 8:34
malware ddos,50725,172.28.129.124,0,152.162.178.254,499,11/5/2009 8:29,11/5/2009 8:34
malware ddos,50726,172.28.133.158,0,152.162.178.254,499,11/5/2009 8:29,11/5/2009 8:34
malware ddos,50727,172.28.1.134,0,152.162.178.254,499,11/5/2009 8:29,11/5/2009 8:34
malware ddos,50728,172.28.133.86,0,152.162.178.254,499,11/5/2009 8:29,11/5/2009 8:34
malware ddos,50729,172.28.1.203,0,152.162.178.254,499,11/5/2009 8:29,11/5/2009 8:34
ddos,50730,155.108.237.71,0,172.28.4.7,80,11/5/2009 8:41,11/5/2009 8:46
ddos,50731,218.233.109.140,0,172.28.4.7,80,11/5/2009 8:41,11/5/2009 8:46
scan /usr/bin/nmap,44020,158.190.85.16,9358,172.28.116.90,80,11/5/2009 9:17,11/5/2009 9:17
scan /usr/bin/nmap,44021,19.16.150.30,59406,172.28.177.139,3129,11/5/2009 9:19,11/5/2009 9:19
phishing email exploit/malware/trawler,44204,23.3.252.153,0,172.28.1.5,25,11/5/2009 9:25,11/5/2009 9:25
phishing email exploit/malware/trawler,44205,23.3.252.153,0,172.28.128.5,25,11/5/2009 9:25,11/5/2009 9:25
scan /usr/bin/nmap,44022,211.144.70.97,40510,172.28.154.10,21,11/5/2009 9:26,11/5/2009 9:26
scan /usr/bin/nmap,44023,219.160.125.33,42311,172.28.74.179,4899,11/5/2009 10:10,11/5/2009 10:10
scan /usr/bin/nmap,44024,195.171.85.28,0,172.28.18.197,1257 3128,11/5/2009 10:11,11/5/2009 10:11
scan /usr/bin/nmap,44025,195.171.85.28,0,172.28.18.147,1257 3128,11/5/2009 10:11,11/5/2009 10:11
scan /usr/bin/nmap,44026,195.171.85.28,0,172.28.18.241,1257 3128,11/5/2009 10:11,11/5/2009 10:11
scan /usr/bin/nmap,44027,195.171.85.28,0,172.28.18.83,1257 3128,11/5/2009 10:11,11/5/2009 10:11
scan /usr/bin/nmap,44028,195.171.85.28,0,172.28.18.213,1257 3128,11/5/2009 10:11,11/5/2009 10:11
scan /usr/bin/nmap,44029,195.171.85.28,0,172.28.18.146,1257 3128,11/5/2009 10:11,11/5/2009 10:11
scan /usr/bin/nmap,44030,195.171.85.28,0,172.28.18.111,1257 3128,11/5/2009 10:11,11/5/2009 10:11
scan /usr/bin/nmap,44031,195.171.85.28,0,172.28.18.68,1257 3128,11/5/2009 10:11,11/5/2009 10:11
scan /usr/bin/nmap,44032,195.171.85.28,0,172.28.18.41,1257 3128,11/5/2009 10:11,11/5/2009 10:11
scan /usr/bin/nmap,44033,195.171.85.28,0,172.28.18.59,1257 3128,11/5/2009 10:11,11/5/2009 10:11
scan /usr/bin/nmap,44034,195.171.85.28,0,172.28.18.98,1257 3128,11/5/2009 10:11,11/5/2009 10:11
scan /usr/bin/nmap,44035,195.171.85.28,0,172.28.18.174,1257 3128,11/5/2009 10:11,11/5/2009 10:11
scan /usr/bin/nmap,44036,195.171.85.28,0,172.28.18.18,1257 3128,11/5/2009 10:11,11/5/2009 10:11
failed attack framework-2.6/msfcli cabrightstor_di,44037,35.182.39.183,0,172.28.134.218,41524,11/5/2009 10:12,11/5/2009 10:12
scan /usr/bin/nmap,44038,19.16.150.30,59406,172.28.177.139,3129,11/5/2009 10:20,11/5/2009 10:20
scan /usr/bin/nmap,44039,42.196.162.102,26707,172.28.79.227,30860,11/5/2009 10:26,11/5/2009 10:26
phishing email exploit/malware/trawler,44209,82.144.22.171,0,172.28.1.5,25,11/5/2009 10:50,11/5/2009 10:50
phishing email exploit/malware/trawler,44210,82.144.22.171,0,172.28.128.5,25,11/5/2009 10:50,11/5/2009 10:50
phishing email exploit/malware/trawler,44211,82.144.22.171,0,172.28.192.5,25,11/5/2009 10:50,11/5/2009 10:50
post-phishing client compromise + malicious downlo,44212,172.28.131.125,0,82.144.22.171,80,11/5/2009 10:53,11/5/2009 10:53
